market,ticker,yfSymbol,assetType,dividendYield,dividendPolicy,dividendSource,yieldStatus,reviewReason,latestClose,ttmDividend,dividendCount12m
US,PZA,PZA,ETF,3.68,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,23.129999,0.851,12
US,QAI,QAI,ETF,1.39,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,36.32,0.504,1
US,QBF,QBF,ETF,1.63,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,18.200001,0.296,1
US,QCLN,QCLN,ETF,0.15,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,65.650002,0.1,4
US,QCOM,QCOM,stock,1.57,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,226.195007,3.56,4
US,QDF,QDF,ETF,1.5,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,89.110001,1.338,4
US,QDVO,QDVO,ETF,9.91,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,30.74,3.047,12
US,QEFA,QEFA,ETF,2.89,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,98.199997,2.834,2
US,QETH,QETH,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,20.549999,0.0,0
US,QGEN,QGEN,stock,0.69,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,36.355,0.25,1
US,QGRO,QGRO,ETF,0.19,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,116.080002,0.226,4
US,QHY,QHY,ETF,6.8,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,45.880001,3.119,13
US,QLD,QLD,ETF,0.12,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,95.959999,0.1185,4
US,QLDY,QLDY,ETF,25.38,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,47.589901,12.079,68
US,QLTA,QLTA,ETF,4.45,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,47.530899,2.114,12
US,QLTY,QLTY,ETF,0.7,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,41.439999,0.292,4
US,QLYS,QLYS,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,99.949997,0.0,0
US,QQA,QQA,ETF,9.47,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,57.099998,5.407,12
US,QQEW,QQEW,ETF,0.3,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,151.110001,0.446,4
US,QQH,QQH,ETF,0.19,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,86.559998,0.164,1
US,QQQ,QQQ,ETF,0.39,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,727.919983,2.812,4
US,QQQE,QQQE,ETF,0.54,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,117.660004,0.633,4
US,QQQH,QQQH,ETF,8.09,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,55.785,4.514,11
US,QQQI,QQQI,ETF,13.39,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,56.739899,7.599,12
US,QQQJ,QQQJ,ETF,0.74,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,43.849998,0.323,4
US,QQQM,QQQM,ETF,0.42,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,299.700012,1.269,4
US,QQQT,QQQT,ETF,19.13,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,19.07,3.648,12
US,QRMI,QRMI,ETF,12.27,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,15.54,1.906,12
US,QRVO,QRVO,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,104.309998,0.0,0
US,QSIG,QSIG,ETF,4.84,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,48.360001,2.34,13
US,QSR,QSR,stock,3.31,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,75.8312,2.51,4
US,QTEC,QTEC,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,309.140015,0.0,0
US,QUAL,QUAL,ETF,0.88,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,215.639999,1.888,4
US,QUS,QUS,ETF,1.29,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,186.460007,2.407,2
US,QUSA,QUSA,ETF,16.61,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,18.6,3.089,13
US,QVML,QVML,ETF,0.99,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,44.332901,0.441,4
US,QYLD,QYLD,ETF,11.56,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,17.980101,2.079,12
US,R,R,stock,1.46,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,249.876999,3.64,4
US,RACE,RACE,stock,1.29,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,330.864105,4.254,1
US,RAVI,RAVI,ETF,4.41,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,75.400002,3.326,12
US,RBA,RBA,stock,0.28,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,104.4701,0.29,1
US,RBC,RBC,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,579.0,0.0,0
US,RBIL,RBIL,ETF,4.61,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,49.970001,2.305,12
US,RBLX,RBLX,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,46.705101,0.0,0
US,RBLY,RBLY,ETF,117.57,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,13.2499,15.578,34
US,RBRK,RBRK,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,66.150002,0.0,0
US,RC,RC,stock,14.59,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,1.85,0.27,4
US,RCD,RCD,stock,9.9,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,22.75,2.252,4
US,RCI,RCI,stock,2.93,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,37.43,1.095,3
US,RCL,RCL,stock,1.53,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,278.274994,4.25,4
US,RDDT,RDDT,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,154.074997,0.0,0
US,RDFI,RDFI,ETF,8.24,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,23.48,1.935,12
US,RDIV,RDIV,ETF,3.61,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,58.494999,2.11,4
US,RDOG,RDOG,ETF,6.01,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,41.02,2.465,4
US,RDVI,RDVI,ETF,7.94,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,27.74,2.202,12
US,RDVY,RDVY,ETF,0.92,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,76.165001,0.701,4
US,RDY,RDY,stock,0.67,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,13.625,0.091,1
US,RDYY,RDYY,ETF,86.52,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,19.889999,17.209,33
US,REAI,REAI,ETF,2.97,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,21.646,0.642,3
US,REAX,REAX,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,1.8169,0.0,0
US,RECS,RECS,ETF,1.04,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,43.52,0.454,1
US,REET,REET,ETF,3.33,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,27.610001,0.919,4
US,REFI,REFI,stock,16.45,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,11.43,1.88,4
US,REG,REG,stock,3.69,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,79.114998,2.92,4
US,REGL,REGL,ETF,2.17,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,89.650002,1.948,4
US,REGN,REGN,stock,0.57,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,636.10498,3.64,4
US,REIT,REIT,ETF,2.72,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,30.285,0.824,4
US,REK,REK,ETF,3.36,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,15.55,0.523,4
US,RELX,RELX,stock,2.78,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,33.09,0.919,2
US,REM,REM,ETF,8.94,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,22.125,1.979,4
US,RENX,RENX,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,1.6299,0.0,0
US,REXR,REXR,stock,4.71,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,36.59,1.725,4
US,REYN,REYN,stock,4.12,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,22.325001,0.92,4
US,REZ,REZ,ETF,2.06,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,92.370003,1.899,3
US,RF,RF,stock,3.67,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,28.475,1.045,4
US,RFCI,RFCI,ETF,4.55,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,22.285,1.014,12
US,RFIX,RFIX,ETF,5.04,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,38.529999,1.941,13
US,RFL,RFL,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,1.3414,0.0,0
US,RGA,RGA,stock,1.76,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,210.945007,3.72,4
US,RGEN,RGEN,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,115.599998,0.0,0
US,RGLD,RGLD,stock,0.83,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,221.835205,1.85,4
US,RHI,RHI,stock,8.71,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,27.09,2.36,4
US,RHP,RHP,stock,4.08,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,115.120003,4.7,4
US,RIGS,RIGS,ETF,4.88,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,22.775,1.112,12
US,RING,RING,ETF,0.81,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,75.650002,0.615,2
US,RIO,RIO,stock,3.83,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,104.870003,4.02,2
US,RISR,RISR,ETF,5.9,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,36.389999,2.147,12
US,RITA,RITA,ETF,2.62,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,21.030001,0.551,4
US,RITM,RITM,stock,10.67,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,9.375,1.0,4
US,RITR,RITR,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,0.4999,0.0,0
US,RIVN,RIVN,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,14.785,0.0,0
US,RJF,RJF,stock,1.41,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,147.865005,2.08,4
US,RKT,RKT,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,14.42,0.0,0
US,RL,RL,stock,0.95,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,383.959991,3.652,4
US,RLI,RLI,stock,4.97,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,53.105,2.64,4
US,RLJ,RLJ,stock,6.0,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,9.995,0.6,4
US,RLTY,RLTY,stock,8.32,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,15.87,1.32,12
US,RLY,RLY,ETF,2.89,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,36.415001,1.053,4
US,RMAX,RMAX,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,9.61,0.0,0
US,RMBS,RMBS,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,144.25,0.0,0
US,RMD,RMD,stock,1.14,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,211.320007,2.4,4
US,RMIF,RMIF,ETF,5.22,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,24.290001,1.267,12
US,RNP,RNP,stock,7.81,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,20.885,1.632,12
US,RNR,RNR,stock,0.41,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,293.76001,1.21,3
US,RNTY,RNTY,ETF,12.03,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,50.405102,6.065,12
US,ROBO,ROBO,ETF,0.33,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,88.43,0.292,1
US,ROBT,ROBT,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,56.748798,0.0,0
US,RODM,RODM,ETF,2.78,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,41.395,1.15,2
US,ROIV,ROIV,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,29.24,0.0,0
US,ROK,ROK,stock,1.19,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,456.100006,5.45,4
US,ROKU,ROKU,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,130.899994,0.0,0
US,ROL,ROL,stock,1.38,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,51.700001,0.714,4
US,ROM,ROM,ETF,0.16,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,148.009995,0.23,4
US,ROP,ROP,stock,1.07,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,324.744995,3.47,4
US,ROST,ROST,stock,0.71,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,234.134995,1.66,4
US,RPAR,RPAR,ETF,2.08,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,22.959999,0.478,4
US,RPG,RPG,ETF,0.17,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,59.150002,0.101,4
US,RPM,RPM,stock,2.0,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,106.57,2.13,4
US,RPRX,RPRX,stock,1.67,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,54.404999,0.91,4
US,RPT,RPT,stock,10.06,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,14.315,1.44,4
US,RPV,RPV,ETF,2.28,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,113.389999,2.588,4
US,RRC,RRC,stock,0.94,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,39.41,0.37,4
US,RRX,RRX,stock,0.68,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,206.600006,1.4,4
US,RS,RS,stock,1.3,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,378.220001,4.9,4
US,RSBY,RSBY,ETF,1.76,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,18.099001,0.318,1
US,RSG,RSG,stock,1.19,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,206.889999,2.455,4
US,RSP,RSP,ETF,1.5,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,208.550003,3.118,4
US,RSPG,RSPG,ETF,2.01,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,102.93,2.068,4
US,RSPH,RSPH,ETF,0.72,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,31.110001,0.224,4
US,RSPN,RSPN,ETF,0.81,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,61.185001,0.497,4
US,RSPR,RSPR,ETF,2.63,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,36.611801,0.962,4
US,RSPT,RSPT,ETF,0.27,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,62.07,0.17,4
US,RSSL,RSSL,ETF,1.27,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,113.800003,1.445,4
US,RTAI,RTAI,ETF,5.14,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,21.23,1.091,12
US,RTO,RTO,stock,2.18,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,31.51,0.686,2
US,RTX,RTX,stock,1.57,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,176.779999,2.77,4
US,RVMD,RVMD,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,152.839996,0.0,0
US,RVTY,RVTY,stock,0.29,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,97.040001,0.28,4
US,RWJ,RWJ,ETF,1.01,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,56.417,0.571,4
US,RWK,RWK,ETF,1.13,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,142.294998,1.609,4
US,RWL,RWL,ETF,1.25,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,126.7799,1.58,4
US,RWO,RWO,ETF,3.25,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,49.759998,1.616,4
US,RWR,RWR,ETF,3.33,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,112.040001,3.727,4
US,RWT,RWT,stock,13.45,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,5.355,0.72,4
US,RWTN,RWTN,stock,9.18,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,24.85,2.28,4
US,RWTO,RWTO,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,24.530001,0.0,0
US,RWTP,RWTP,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,24.43,0.0,0
US,RWTQ,RWTQ,stock,2.43,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,24.4,0.594,1
US,RWX,RWX,ETF,3.66,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,27.76,1.016,4
US,RY,RY,stock,1.23,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,189.460007,2.332,2
US,RYAAY,RYAAY,stock,1.6,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,61.895,0.988,2
US,RYAN,RYAN,stock,1.49,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,33.459999,0.5,4
US,RYLD,RYLD,ETF,11.68,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,15.74,1.839,12
US,RYN,RYN,stock,11.86,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,20.895,2.479,5
US,S,S,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,18.01,0.0,0
US,SACH,SACH,stock,16.6,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,1.205,0.2,4
US,SAFE,SAFE,stock,4.69,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,15.08,0.708,4
US,SAIA,SAIA,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,468.404999,0.0,0
US,SAIC,SAIC,stock,1.45,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,101.790001,1.48,4
US,SAN,SAN,stock,1.17,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,12.5901,0.147,1
US,SAP,SAP,stock,1.66,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,176.699997,2.929,1
US,SATO,SATO,ETF,7.48,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,18.67,1.396,4
US,SBAC,SBAC,stock,2.33,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,202.839996,4.72,4
US,SBAR,SBAR,ETF,13.87,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.3743,3.52,13
US,SBIT,SBIT,ETF,4.31,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,45.389801,1.956,12
US,SBND,SBND,ETF,4.51,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,18.804199,0.848,12
US,SBRA,SBRA,stock,5.8,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,20.695,1.2,4
US,SBS,SBS,stock,0.56,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,5.7,0.0318,1
US,SBUX,SBUX,stock,2.42,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,102.139999,2.47,4
US,SCAP,SCAP,ETF,6.8,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,38.5397,2.62,12
US,SCCD,SCCD,stock,3.01,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,24.93,0.75,2
US,SCCE,SCCE,stock,3.06,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,24.524,0.75,2
US,SCCF,SCCF,stock,3.61,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,24.65,0.89,2
US,SCCG,SCCG,stock,8.07,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,24.7824,2.0,4
US,SCCO,SCCO,stock,1.95,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,185.339996,3.620098,4
US,SCDL,SCDL,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,55.3269,0.0,0
US,SCHA,SCHA,ETF,1.0,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,34.100101,0.34,4
US,SCHB,SCHB,ETF,1.02,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,28.945,0.295,4
US,SCHC,SCHC,ETF,3.28,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,50.830002,1.667,2
US,SCHD,SCHD,ETF,3.23,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,32.649799,1.055,4
US,SCHE,SCHE,ETF,2.58,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,36.599899,0.943,2
US,SCHF,SCHF,ETF,2.97,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,27.674999,0.822,2
US,SCHG,SCHG,ETF,0.36,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,34.595001,0.126,4
US,SCHH,SCHH,ETF,2.73,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,23.85,0.652,4
US,SCHI,SCHI,ETF,5.06,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,22.645,1.145,12
US,SCHK,SCHK,ETF,1.01,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,36.109901,0.366,4
US,SCHM,SCHM,ETF,1.24,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,35.279999,0.436,4
US,SCHO,SCHO,ETF,3.95,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,24.174999,0.955,12
US,SCHP,SCHP,ETF,3.59,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,26.754999,0.961,10
US,SCHQ,SCHQ,ETF,4.76,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,31.035999,1.476,12
US,SCHR,SCHR,ETF,3.92,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,24.689899,0.968,12
US,SCHV,SCHV,ETF,1.78,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,33.609901,0.599,4
US,SCHW,SCHW,stock,1.37,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,86.305,1.18,4
US,SCHX,SCHX,ETF,1.01,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,29.525,0.299,4
US,SCHY,SCHY,ETF,3.39,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,32.455002,1.101,4
US,SCHZ,SCHZ,ETF,4.11,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,23.1199,0.951,12
US,SCI,SCI,stock,1.71,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,77.080002,1.32,4
US,SCLS,SCLS,ETF,0.32,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.028999,0.079,1
US,SCLZ,SCLZ,ETF,9.19,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,56.0742,5.153,12
US,SCO,SCO,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,6.8601,0.0,0
US,SCUS,SCUS,ETF,4.02,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.1994,1.014,12
US,SCYB,SCYB,ETF,6.94,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,26.235001,1.82,12
US,SCZ,SCZ,ETF,2.96,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,86.330002,2.556,2
US,SDFI,SDFI,ETF,4.63,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,35.575001,1.647,12
US,SDIV,SDIV,ETF,9.04,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.205,2.279,12
US,SDOG,SDOG,ETF,3.36,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,68.239998,2.29,4
US,SDS,SDS,ETF,5.75,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,56.93,3.273,4
US,SDSI,SDSI,ETF,4.85,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,51.330002,2.489,12
US,SDVD,SDVD,ETF,8.76,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,22.660999,1.985,13
US,SDVY,SDVY,ETF,1.05,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,42.169998,0.442,4
US,SDY,SDY,ETF,2.45,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,150.774994,3.689,4
US,SE,SE,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,91.959999,0.0,0
US,SECR,SECR,ETF,6.39,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.52,1.632,12
US,SECT,SECT,ETF,0.61,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,70.440002,0.431,3
US,SEIC,SEIC,stock,1.12,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,90.555,1.01,2
US,SELF,SELF,stock,5.66,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,5.1623,0.292,4
US,SEPI,SEPI,ETF,4.58,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,28.2391,1.292,7
US,SETH,SETH,ETF,10.08,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,47.650002,4.801,12
US,SEVN,SEVN,stock,13.04,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,8.59,1.12,4
US,SF,SF,stock,1.75,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,71.894997,1.260001,4
US,SFM,SFM,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,88.025002,0.0,0
US,SFY,SFY,ETF,0.85,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,148.660004,1.267,2
US,SGOL,SGOL,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,42.384998,0.0,0
US,SGOV,SGOV,ETF,3.9,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,100.644997,3.93,12
US,SH,SH,ETF,4.49,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,33.09,1.487,4
