market,ticker,dividendYield,dividendPolicy,dividendSource,yieldStatus,reviewReason
US,SDY,2.45,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SE,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,SECR,6.39,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SECT,0.61,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SEIC,1.12,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SELF,5.66,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SEPI,4.58,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SETH,10.08,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SEVN,13.04,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SF,1.75,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SFM,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,SFY,0.85,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SGOL,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,SGOV,3.9,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SH,4.49,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SHAG,4.68,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SHEL,3.55,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SHG,0.65,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SHM,2.66,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SHNY,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,SHOP,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,SHV,3.88,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SHW,1.02,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SHY,3.71,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SHYD,3.61,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SHYG,6.98,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SHYL,6.93,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SHYM,4.45,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SIFI,6.48,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SIGI,1.88,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SIL,1.1,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SILA,5.29,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SILJ,1.88,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SIO,6.91,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SIRI,3.62,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SITC,126.64,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,SITE,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,SIVR,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,SJB,3.43,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SJM,4.21,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SJNK,7.02,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SKM,0.9,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SKT,3.3,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SKYH,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,SKYY,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,SLB,2.06,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SLDR,3.73,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SLF,1.81,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SLG,5.34,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SLQD,4.29,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SLTY,72.97,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,SLV,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,SLYG,0.7,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SLYV,1.8,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SMA,5.14,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SMCI,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,SMCY,179.63,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,SMDV,2.35,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SMFG,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,SMH,0.19,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SMHB,20.68,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,SMIG,1.71,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SMIN,2.08,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SMLF,1.03,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SMMD,1.05,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SMMU,2.82,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SMMV,1.72,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SMTH,4.41,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SN,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,SNA,2.53,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SNAP,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,SNN,2.56,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SNOW,0.0,no_dividend_confirmed,no_dividend_policy_manual_202605,ready,
US,SNOY,97.79,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,SNPE,0.92,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SNPS,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,SNX,0.75,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SNY,5.4,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SO,3.16,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SOFI,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,SOLV,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,SONY,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,SOXL,0.04,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SOXQ,0.28,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SOXS,50.71,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,SOXX,0.3,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SOXY,7.41,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPAB,4.03,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPBC,0.83,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPBO,5.11,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPDW,2.88,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPEM,2.47,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPFF,6.4,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPG,4.16,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPGI,0.92,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPGM,1.68,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPGP,0.88,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPHB,0.54,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPHD,4.49,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPHQ,1.05,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPHY,7.26,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPIB,4.44,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPIN,6.48,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPIP,3.84,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPLB,5.35,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPLV,2.16,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPMB,4.06,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPMD,1.23,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPMO,0.68,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPOT,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,SPRE,3.78,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPSB,4.4,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPSC,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,SPSM,1.4,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPTI,3.83,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPTL,4.21,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPTM,1.04,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPTS,3.92,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPUS,0.53,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPUT,5.29,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPXC,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,SPXL,0.53,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPXU,7.8,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPY,0.98,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPYD,4.15,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPYG,0.47,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPYH,6.93,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPYI,11.68,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPYT,20.45,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,SPYV,1.68,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SPYX,0.85,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SQFT,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,SQM,1.28,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SQQQ,11.73,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SRE,2.85,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SRET,7.78,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SRG,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,SRHR,6.28,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SRLN,7.52,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SRPT,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,SRS,3.9,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SRVR,2.66,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SSB,2.5,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SSD,0.6,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SSFI,3.38,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SSNC,1.59,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SSO,0.62,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SSUS,0.46,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,ST,0.96,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,STAG,3.58,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,STCE,1.55,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,STE,0.84,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,STG,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,STHO,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,STIP,3.46,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,STLA,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,STLD,0.81,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,STM,0.54,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,STN,0.44,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,STPZ,3.37,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,STRA,3.09,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,STRS,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,STRV,1.03,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,STRW,4.72,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,STT,2.08,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,STWD,11.01,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,STX,0.34,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,STZ,2.74,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SU,1.33,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SUB,2.51,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SUI,3.36,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SUN,5.55,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SUNS,14.29,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SUSA,0.84,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SUSB,4.52,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SUSC,4.46,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SUSL,0.93,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SUZ,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,SVC,2.29,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SVOL,24.17,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,SWAN,2.8,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SWK,4.12,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SWKS,4.44,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SWP,6.86,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SYF,1.64,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SYFI,6.18,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SYK,1.09,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SYLD,1.84,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,SYY,2.85,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,T,4.43,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TAFI,3.17,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TAK,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,TAL,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,TAN,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,TAP,4.47,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TAXE,3.89,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TAXS,1.62,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TAXX,3.51,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TBF,2.83,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TBIL,3.87,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TBLL,3.81,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TBT,2.87,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TBUX,4.87,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TBX,3.05,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TCHP,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,TCI,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,TCOM,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,TD,1.38,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TDG,7.24,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TDIV,1.2,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TDTF,3.83,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TDTT,3.7,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TDVG,0.99,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TDVI,6.93,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TDY,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,TEAM,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,TECH,0.66,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TECK,0.43,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TECL,3.78,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TEL,1.05,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TEM,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,TEQI,1.53,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TER,0.14,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TETH,0.22,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TEVA,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,TFC,4.25,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TFI,3.47,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TFII,0.61,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TFLO,3.95,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TFX,1.03,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TGT,3.51,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,THC,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,THRV,4.68,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,THY,5.41,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,THYM,2.2,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TILT,1.07,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TIMB,1.22,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TIP,2.81,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TIPX,3.72,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TJX,1.1,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TKC,2.02,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TKNS,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,TKO,1.41,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TKR,1.11,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TLH,4.4,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TLK,7.7,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TLT,4.56,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TLTD,3.05,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TLTI,6.33,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TLTP,13.01,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TLTW,12.59,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TLTX,15.81,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,TM,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,TME,2.6,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TMF,4.18,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TMFC,0.13,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TMHC,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,TMNL,2.13,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TMNS,1.73,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TMO,0.39,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TMSF,3.06,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TMUS,1.97,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TMV,2.57,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TNA,0.39,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TOL,0.7,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TOST,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,TOTL,5.27,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TPG,5.32,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TPL,0.55,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TPR,1.09,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TPTA,6.56,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TPYP,3.21,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TQQQ,0.39,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TRC,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,TREX,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,TRGP,1.61,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TRI,4.64,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TRMB,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,TRNO,3.06,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TROW,4.86,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TRP,1.83,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TRTX,11.41,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TRU,0.5,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TRV,1.44,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TS,2.01,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TSCO,3.07,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TSEC,7.2,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TSII,64.25,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,TSLA,0.0,no_dividend_confirmed,no_dividend_policy_manual_202605,ready,
US,TSLY,79.84,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,TSM,0.81,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TSMY,52.86,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,TSN,3.05,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TSPA,0.56,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TSPY,13.6,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TT,0.63,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TTC,1.67,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TTD,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,TTE,4.53,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TTEK,0.94,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TTOP,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,TTT,9.26,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TTWO,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,TU,4.82,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TUA,3.93,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TUGN,10.79,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TUSB,4.25,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TUSI,4.58,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TW,0.5,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TWLO,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,TWO,11.25,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TWOD,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,TX,2.65,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TXBC,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,TXN,1.79,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TXRH,1.54,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TXT,0.09,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TYD,3.19,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,TYL,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
